nombre_superheroe,chin,left_eyebrow,right_eyebrow,nose_bridge,nose_tip,left_eye,right_eye,top_lip,bottom_lip
black_widow,"[(-3, 46), (-1, 59), (1, 72), (5, 84), (12, 94), (22, 102), (35, 106), (49, 108), (63, 108), (75, 106), (82, 102), (87, 94), (90, 85), (92, 75), (95, 66), (95, 56), (94, 46)]","[(17, 28), (26, 24), (35, 21), (45, 22), (54, 25)]","[(69, 26), (75, 23), (82, 22), (89, 23), (94, 28)]","[(63, 35), (64, 42), (66, 49), (68, 56)]","[(55, 65), (60, 66), (65, 66), (69, 65), (73, 64)]","[(28, 39), (34, 35), (40, 35), (46, 39), (40, 40), (34, 40)]","[(72, 39), (77, 35), (83, 36), (88, 39), (83, 40), (77, 40)]","[(46, 84), (54, 78), (62, 75), (66, 76), (70, 74), (74, 77), (78, 83), (75, 82), (70, 80), (66, 81), (61, 80), (49, 83)]","[(78, 83), (74, 86), (70, 88), (66, 89), (61, 88), (54, 87), (46, 84), (49, 83), (62, 82), (66, 82), (70, 81), (75, 82)]"
black_widow,"[(3, 53), (5, 68), (8, 82), (11, 96), (19, 108), (29, 118), (42, 125), (56, 129), (70, 130), (82, 128), (90, 122), (96, 113), (100, 102), (103, 91), (106, 79), (108, 68), (107, 56)]","[(24, 35), (33, 29), (43, 27), (54, 28), (64, 32)]","[(81, 34), (88, 31), (96, 30), (103, 32), (108, 38)]","[(73, 43), (75, 51), (76, 58), (78, 66)]","[(64, 75), (70, 77), (75, 78), (80, 77), (84, 75)]","[(35, 45), (42, 42), (49, 42), (55, 46), (49, 47), (42, 47)]","[(83, 48), (89, 44), (96, 45), (100, 49), (95, 50), (89, 49)]","[(52, 96), (62, 90), (70, 86), (75, 88), (80, 87), (85, 90), (89, 97), (86, 96), (80, 93), (75, 94), (70, 93), (56, 96)]","[(89, 97), (85, 101), (79, 103), (75, 103), (69, 103), (61, 100), (52, 96), (56, 96), (70, 95), (75, 96), (79, 96), (86, 96)]"
black_widow,"[(-3, 46), (-3, 62), (-1, 79), (0, 95), (6, 109), (18, 120), (32, 127), (49, 130), (66, 129), (80, 128), (89, 123), (95, 113), (98, 101), (102, 89), (105, 77), (106, 66), (105, 54)]","[(20, 26), (30, 21), (42, 19), (53, 21), (63, 26)]","[(80, 27), (88, 25), (96, 24), (103, 26), (107, 31)]","[(73, 39), (75, 47), (77, 55), (79, 62)]","[(63, 74), (69, 75), (74, 76), (79, 76), (83, 74)]","[(31, 39), (39, 36), (46, 36), (52, 41), (46, 42), (38, 42)]","[(82, 43), (89, 40), (96, 41), (100, 45), (96, 46), (89, 45)]","[(49, 95), (60, 90), (70, 87), (74, 88), (79, 87), (84, 91), (87, 97), (84, 97), (79, 94), (74, 94), (69, 94), (53, 95)]","[(87, 97), (83, 101), (78, 103), (72, 104), (67, 103), (58, 101), (49, 95), (53, 95), (68, 96), (73, 96), (78, 96), (84, 97)]"
black_widow,"[(-5, 60), (-4, 80), (-2, 100), (3, 119), (14, 133), (30, 144), (49, 151), (69, 155), (86, 155), (98, 152), (105, 142), (109, 129), (113, 114), (118, 101), (121, 88), (121, 74), (118, 61)]","[(31, 39), (42, 33), (55, 31), (68, 33), (80, 39)]","[(97, 40), (104, 37), (111, 35), (117, 36), (122, 40)]","[(91, 53), (94, 62), (97, 71), (101, 80)]","[(82, 93), (89, 94), (95, 95), (99, 94), (103, 92)]","[(44, 53), (53, 49), (61, 49), (67, 54), (60, 55), (52, 55)]","[(98, 56), (105, 51), (111, 52), (115, 56), (111, 57), (105, 57)]","[(66, 117), (79, 110), (90, 107), (95, 108), (100, 107), (104, 111), (104, 117), (101, 117), (99, 115), (94, 115), (89, 115), (71, 117)]","[(104, 117), (102, 122), (98, 125), (93, 126), (87, 125), (77, 123), (66, 117), (71, 117), (88, 117), (93, 117), (98, 116), (101, 117)]"
black_widow,"[(27, 47), (27, 60), (29, 72), (33, 85), (37, 98), (43, 111), (50, 123), (59, 130), (71, 131), (86, 131), (101, 128), (115, 121), (125, 110), (130, 95), (131, 78), (132, 61), (132, 45)]","[(29, 33), (34, 28), (41, 27), (48, 29), (56, 32)]","[(73, 29), (83, 25), (95, 22), (105, 24), (116, 28)]","[(63, 43), (62, 52), (60, 60), (59, 69)]","[(54, 80), (57, 82), (62, 83), (68, 82), (74, 81)]","[(36, 45), (40, 41), (48, 41), (54, 46), (47, 48), (40, 49)]","[(84, 45), (90, 40), (98, 40), (106, 43), (99, 47), (91, 47)]","[(50, 103), (53, 96), (58, 93), (62, 94), (67, 93), (76, 97), (87, 104), (83, 104), (67, 101), (63, 101), (58, 101), (53, 103)]","[(87, 104), (77, 111), (69, 114), (63, 114), (59, 113), (53, 109), (50, 103), (53, 103), (59, 103), (63, 104), (68, 104), (83, 104)]"
black_widow,"[(28, 51), (28, 63), (29, 75), (32, 87), (35, 100), (40, 112), (46, 122), (54, 130), (67, 131), (82, 131), (98, 128), (112, 122), (123, 111), (129, 97), (131, 81), (132, 65), (133, 49)]","[(26, 35), (31, 30), (38, 30), (45, 32), (52, 35)]","[(68, 32), (79, 28), (91, 25), (102, 27), (112, 33)]","[(59, 46), (58, 55), (56, 64), (54, 73)]","[(50, 83), (53, 84), (57, 85), (63, 85), (69, 84)]","[(33, 47), (37, 43), (44, 44), (51, 49), (44, 51), (37, 51)]","[(79, 48), (85, 42), (94, 42), (102, 46), (95, 50), (87, 50)]","[(47, 106), (49, 100), (54, 97), (58, 99), (62, 98), (72, 102), (83, 107), (79, 107), (63, 104), (58, 105), (55, 104), (50, 106)]","[(83, 107), (74, 114), (65, 116), (59, 116), (55, 115), (50, 111), (47, 106), (50, 106), (55, 107), (59, 108), (64, 108), (79, 107)]"
black_widow,"[(21, 54), (20, 67), (22, 79), (26, 92), (31, 104), (36, 115), (43, 126), (51, 132), (63, 133), (78, 133), (94, 130), (109, 124), (121, 113), (128, 99), (130, 83), (131, 66), (132, 49)]","[(20, 37), (25, 33), (31, 33), (38, 35), (45, 37)]","[(63, 34), (73, 30), (85, 28), (97, 30), (108, 35)]","[(53, 48), (52, 58), (50, 66), (48, 75)]","[(44, 86), (48, 87), (52, 88), (58, 87), (64, 86)]","[(27, 50), (31, 46), (39, 46), (45, 51), (38, 53), (31, 53)]","[(74, 50), (80, 44), (89, 44), (97, 48), (90, 52), (82, 52)]","[(43, 110), (45, 103), (50, 99), (53, 101), (58, 100), (68, 104), (79, 109), (75, 110), (59, 107), (54, 107), (50, 107), (46, 110)]","[(79, 109), (70, 117), (61, 120), (56, 120), (51, 119), (47, 116), (43, 110), (46, 110), (51, 109), (55, 110), (60, 110), (75, 110)]"
black_widow,"[(19, 54), (19, 65), (20, 77), (24, 89), (29, 102), (34, 113), (40, 123), (48, 130), (61, 131), (76, 131), (93, 128), (108, 122), (120, 112), (127, 98), (129, 82), (130, 65), (131, 48)]","[(18, 37), (22, 33), (29, 33), (35, 35), (43, 38)]","[(60, 36), (70, 31), (82, 29), (94, 30), (105, 35)]","[(50, 49), (49, 58), (47, 67), (45, 76)]","[(41, 86), (45, 88), (49, 89), (55, 88), (61, 87)]","[(25, 49), (29, 45), (36, 45), (42, 51), (35, 53), (28, 53)]","[(71, 50), (77, 44), (86, 44), (94, 48), (87, 52), (78, 52)]","[(41, 108), (42, 104), (47, 101), (50, 102), (54, 101), (64, 104), (75, 109), (72, 109), (55, 107), (51, 107), (47, 107), (43, 108)]","[(75, 109), (66, 115), (57, 117), (52, 116), (48, 116), (44, 113), (41, 108), (43, 108), (48, 107), (52, 108), (56, 108), (72, 109)]"
black_widow,"[(4, 29), (5, 41), (6, 53), (7, 66), (11, 77), (17, 87), (25, 96), (34, 102), (45, 105), (56, 105), (67, 100), (77, 93), (86, 85), (92, 74), (97, 63), (100, 51), (102, 39)]","[(15, 16), (22, 12), (30, 12), (38, 14), (45, 18)]","[(62, 19), (70, 16), (78, 16), (87, 18), (93, 23)]","[(53, 28), (52, 35), (51, 42), (50, 49)]","[(41, 56), (45, 57), (49, 58), (53, 58), (57, 58)]","[(23, 28), (29, 25), (35, 26), (39, 30), (34, 31), (28, 31)]","[(66, 33), (72, 30), (78, 30), (83, 34), (78, 36), (72, 35)]","[(32, 76), (37, 69), (44, 67), (48, 68), (52, 68), (58, 72), (63, 80), (60, 79), (52, 74), (48, 74), (43, 73), (35, 76)]","[(63, 80), (57, 83), (51, 85), (46, 84), (42, 84), (36, 81), (32, 76), (35, 76), (43, 76), (47, 77), (51, 77), (60, 79)]"
black_widow,"[(2, 35), (1, 47), (2, 59), (3, 71), (6, 83), (12, 93), (20, 101), (30, 106), (42, 108), (55, 108), (66, 105), (75, 99), (82, 90), (88, 80), (92, 69), (95, 58), (96, 47)]","[(13, 21), (20, 17), (29, 17), (38, 19), (45, 23)]","[(61, 24), (68, 21), (76, 21), (84, 23), (90, 29)]","[(52, 33), (51, 40), (51, 46), (51, 53)]","[(41, 60), (45, 62), (49, 63), (53, 63), (57, 62)]","[(21, 33), (27, 29), (34, 30), (38, 35), (32, 36), (26, 36)]","[(64, 38), (70, 34), (76, 35), (80, 39), (76, 41), (70, 40)]","[(31, 81), (37, 74), (44, 71), (48, 73), (52, 72), (57, 77), (62, 85), (59, 84), (51, 79), (47, 79), (43, 78), (34, 80)]","[(62, 85), (56, 88), (50, 89), (45, 89), (41, 88), (35, 85), (31, 81), (34, 80), (42, 81), (46, 81), (50, 82), (59, 84)]"
black_widow,"[(-1, 23), (-1, 35), (-1, 47), (-1, 59), (0, 71), (5, 81), (13, 87), (23, 90), (35, 91), (46, 91), (58, 90), (67, 86), (73, 79), (78, 70), (83, 60), (86, 50), (88, 40)]","[(8, 12), (16, 8), (24, 8), (33, 11), (40, 15)]","[(56, 18), (63, 15), (70, 16), (77, 18), (82, 23)]","[(47, 26), (46, 33), (46, 39), (46, 45)]","[(35, 52), (39, 54), (43, 55), (47, 55), (51, 55)]","[(15, 24), (21, 21), (27, 22), (32, 27), (26, 28), (20, 27)]","[(57, 31), (63, 28), (69, 30), (73, 34), (69, 35), (63, 34)]","[(24, 72), (31, 65), (38, 63), (41, 65), (46, 64), (51, 68), (54, 76), (51, 75), (45, 70), (41, 70), (37, 69), (27, 71)]","[(54, 76), (49, 79), (43, 80), (39, 80), (34, 79), (29, 77), (24, 72), (27, 71), (36, 72), (40, 73), (44, 73), (51, 75)]"
black_widow,"[(0, 33), (-1, 46), (-1, 59), (-1, 72), (3, 83), (11, 93), (22, 100), (35, 106), (48, 108), (60, 107), (70, 104), (77, 97), (82, 88), (86, 79), (90, 68), (92, 58), (92, 48)]","[(18, 17), (27, 14), (36, 14), (45, 16), (52, 21)]","[(69, 24), (76, 23), (82, 23), (88, 26), (91, 31)]","[(61, 32), (61, 37), (62, 43), (63, 48)]","[(49, 56), (53, 58), (58, 60), (62, 60), (65, 60)]","[(27, 30), (33, 28), (39, 29), (43, 32), (38, 33), (32, 33)]","[(68, 38), (74, 37), (80, 39), (83, 43), (79, 43), (74, 41)]","[(38, 76), (46, 69), (53, 67), (56, 69), (61, 69), (65, 74), (66, 81), (63, 80), (60, 75), (55, 74), (52, 74), (41, 75)]","[(66, 81), (63, 83), (58, 84), (54, 83), (50, 82), (44, 80), (38, 76), (41, 75), (51, 76), (55, 76), (59, 77), (63, 80)]"
black_widow,"[(-2, 36), (-1, 49), (-1, 62), (0, 75), (5, 87), (15, 96), (27, 103), (41, 107), (54, 108), (66, 107), (73, 102), (79, 93), (82, 83), (86, 73), (89, 63), (90, 53), (89, 43)]","[(16, 19), (25, 15), (33, 14), (42, 16), (50, 20)]","[(68, 22), (73, 19), (79, 19), (84, 21), (88, 24)]","[(60, 32), (62, 37), (64, 42), (66, 48)]","[(52, 58), (57, 59), (62, 60), (65, 60), (67, 59)]","[(25, 32), (32, 30), (37, 30), (42, 33), (37, 34), (31, 34)]","[(67, 37), (73, 35), (78, 36), (82, 39), (78, 40), (73, 39)]","[(41, 78), (50, 71), (58, 68), (61, 70), (64, 69), (69, 73), (70, 81), (68, 80), (63, 76), (60, 76), (57, 76), (45, 78)]","[(70, 81), (67, 85), (63, 86), (59, 86), (55, 85), (49, 83), (41, 78), (45, 78), (57, 78), (60, 78), (63, 78), (68, 80)]"
black_widow,"[(-4, 38), (-3, 51), (-1, 65), (1, 78), (6, 90), (17, 99), (30, 105), (44, 108), (58, 108), (68, 106), (74, 100), (79, 90), (82, 79), (85, 69), (87, 58), (88, 47), (86, 37)]","[(12, 20), (20, 15), (29, 14), (38, 15), (47, 19)]","[(64, 19), (70, 15), (76, 14), (81, 15), (86, 18)]","[(58, 30), (60, 37), (62, 43), (65, 49)]","[(51, 60), (56, 61), (61, 62), (65, 61), (67, 59)]","[(22, 34), (28, 32), (34, 31), (39, 33), (34, 35), (28, 36)]","[(65, 34), (71, 32), (76, 32), (80, 34), (76, 36), (71, 36)]","[(42, 81), (50, 74), (57, 71), (61, 72), (65, 71), (69, 75), (71, 81), (68, 80), (65, 78), (61, 78), (57, 78), (45, 81)]","[(71, 81), (69, 85), (65, 87), (61, 88), (56, 87), (49, 85), (42, 81), (45, 81), (57, 80), (61, 80), (65, 80), (68, 80)]"
black_widow,"[(-4, 59), (-3, 74), (-1, 90), (4, 104), (13, 115), (27, 123), (43, 128), (60, 130), (73, 130), (83, 127), (87, 118), (91, 107), (92, 95), (95, 84), (96, 73), (95, 63), (91, 53)]","[(21, 38), (30, 34), (39, 32), (49, 33), (58, 36)]","[(73, 36), (78, 32), (84, 30), (89, 30), (92, 33)]","[(68, 48), (72, 54), (75, 61), (79, 67)]","[(64, 80), (70, 81), (75, 81), (78, 80), (81, 78)]","[(31, 52), (37, 49), (43, 48), (49, 51), (43, 53), (37, 54)]","[(74, 51), (79, 48), (84, 48), (88, 50), (84, 53), (79, 53)]","[(55, 102), (64, 95), (72, 91), (75, 92), (79, 90), (82, 94), (84, 100), (81, 100), (79, 98), (75, 98), (71, 98), (59, 102)]","[(84, 100), (82, 105), (80, 107), (76, 108), (71, 108), (64, 106), (55, 102), (59, 102), (72, 100), (76, 99), (79, 99), (81, 100)]"
black_widow,"[(-2, 62), (2, 78), (6, 94), (13, 108), (24, 119), (38, 127), (55, 130), (73, 132), (87, 131), (97, 127), (102, 119), (105, 108), (107, 95), (109, 83), (110, 72), (110, 59), (106, 48)]","[(23, 42), (32, 37), (42, 34), (53, 34), (63, 36)]","[(82, 34), (87, 30), (94, 27), (100, 25), (106, 28)]","[(76, 48), (79, 55), (83, 62), (87, 70)]","[(73, 83), (79, 83), (84, 82), (88, 81), (91, 79)]","[(36, 55), (42, 51), (49, 49), (56, 53), (50, 56), (43, 57)]","[(84, 49), (89, 44), (95, 44), (100, 46), (96, 50), (90, 50)]","[(64, 107), (73, 99), (81, 94), (86, 94), (89, 92), (94, 95), (96, 101), (93, 101), (90, 99), (86, 100), (82, 101), (68, 106)]","[(96, 101), (95, 106), (92, 110), (88, 112), (83, 112), (74, 111), (64, 107), (68, 106), (82, 103), (87, 102), (90, 101), (93, 101)]"
black_widow,"[(-5, 85), (1, 101), (8, 115), (16, 129), (27, 141), (43, 148), (62, 151), (82, 152), (99, 150), (113, 146), (121, 137), (127, 125), (129, 110), (128, 93), (127, 78), (124, 62), (119, 47)]","[(9, 56), (15, 46), (27, 40), (40, 37), (53, 38)]","[(74, 32), (82, 25), (93, 22), (103, 21), (112, 26)]","[(69, 49), (73, 58), (78, 67), (82, 76)]","[(70, 93), (77, 93), (84, 92), (88, 89), (92, 86)]","[(24, 65), (31, 57), (40, 55), (49, 59), (42, 63), (33, 66)]","[(84, 50), (90, 42), (98, 40), (106, 44), (101, 48), (92, 50)]","[(63, 122), (72, 112), (81, 105), (87, 105), (91, 102), (100, 104), (108, 109), (104, 109), (93, 109), (88, 111), (82, 113), (68, 120)]","[(108, 109), (104, 117), (97, 122), (92, 124), (86, 126), (75, 125), (63, 122), (68, 120), (83, 117), (89, 115), (94, 113), (104, 109)]"
black_widow,"[(-21, 65), (-20, 93), (-17, 122), (-10, 149), (4, 173), (25, 192), (49, 207), (73, 220), (94, 224), (110, 219), (121, 202), (130, 183), (139, 161), (148, 139), (155, 118), (159, 96), (157, 76)]","[(31, 42), (48, 36), (67, 34), (84, 38), (100, 45)]","[(131, 48), (140, 44), (149, 41), (158, 40), (163, 46)]","[(117, 66), (120, 81), (124, 97), (127, 113)]","[(99, 128), (109, 130), (118, 132), (125, 130), (130, 126)]","[(48, 64), (61, 58), (74, 58), (83, 68), (72, 70), (59, 70)]","[(128, 70), (137, 62), (148, 61), (154, 69), (148, 74), (137, 74)]","[(73, 164), (90, 156), (107, 150), (114, 153), (119, 151), (125, 156), (127, 166), (122, 166), (117, 162), (112, 162), (105, 161), (79, 165)]","[(127, 166), (122, 178), (116, 185), (109, 186), (101, 185), (87, 179), (73, 164), (79, 165), (104, 170), (111, 170), (116, 169), (122, 166)]"
black_widow,"[(-18, 84), (-15, 114), (-11, 144), (-3, 171), (14, 194), (37, 212), (64, 223), (92, 229), (116, 228), (134, 223), (143, 209), (151, 191), (158, 170), (165, 150), (171, 129), (173, 109), (171, 88)]","[(32, 60), (51, 53), (71, 51), (91, 54), (109, 61)]","[(141, 63), (151, 58), (161, 53), (171, 52), (178, 57)]","[(127, 81), (130, 98), (135, 114), (139, 132)]","[(110, 147), (120, 149), (131, 150), (139, 148), (145, 144)]","[(53, 80), (67, 74), (81, 74), (91, 83), (79, 87), (65, 87)]","[(139, 84), (150, 74), (161, 74), (168, 81), (162, 87), (151, 87)]","[(86, 184), (105, 177), (121, 171), (128, 174), (134, 171), (140, 175), (143, 183), (139, 183), (133, 182), (127, 182), (120, 182), (93, 184)]","[(143, 183), (139, 188), (133, 192), (127, 193), (118, 194), (104, 191), (86, 184), (93, 184), (120, 180), (127, 179), (133, 178), (139, 183)]"
black_widow,"[(-12, 64), (-11, 95), (-8, 125), (-1, 154), (14, 180), (35, 200), (60, 216), (86, 226), (110, 227), (128, 223), (139, 206), (150, 187), (160, 166), (169, 144), (176, 122), (180, 100), (179, 78)]","[(33, 40), (53, 33), (74, 33), (93, 37), (111, 45)]","[(146, 47), (157, 42), (168, 39), (179, 38), (186, 45)]","[(129, 66), (132, 84), (135, 102), (138, 120)]","[(108, 134), (119, 137), (129, 140), (137, 137), (145, 133)]","[(54, 62), (68, 56), (82, 57), (93, 67), (80, 70), (66, 69)]","[(143, 69), (155, 60), (167, 60), (174, 67), (167, 73), (155, 73)]","[(80, 169), (100, 164), (118, 160), (126, 163), (133, 160), (141, 164), (146, 170), (141, 171), (132, 170), (125, 171), (116, 170), (87, 170)]","[(146, 170), (139, 181), (130, 188), (122, 189), (113, 189), (97, 183), (80, 169), (87, 170), (115, 174), (124, 174), (131, 173), (141, 171)]"
black_widow,"[(-14, 85), (-17, 126), (-16, 169), (-9, 210), (7, 247), (34, 278), (65, 302), (99, 322), (132, 328), (159, 325), (180, 304), (200, 279), (217, 249), (231, 218), (243, 186), (251, 154), (251, 122)]","[(50, 49), (77, 41), (106, 43), (133, 51), (156, 64)]","[(199, 69), (216, 65), (234, 64), (250, 67), (258, 79)]","[(176, 93), (178, 118), (180, 142), (181, 168)]","[(140, 184), (154, 190), (168, 195), (180, 193), (191, 189)]","[(75, 83), (94, 77), (113, 79), (126, 93), (109, 95), (91, 92)]","[(197, 104), (214, 95), (229, 96), (239, 107), (228, 112), (213, 109)]","[(101, 233), (128, 226), (151, 223), (162, 228), (172, 226), (183, 234), (189, 246), (183, 246), (170, 240), (160, 240), (148, 237), (110, 236)]","[(189, 246), (177, 263), (165, 271), (153, 272), (140, 269), (120, 257), (101, 233), (110, 236), (145, 247), (157, 250), (167, 249), (183, 246)]"
black_widow,"[(-25, 101), (-26, 142), (-25, 183), (-17, 223), (2, 258), (30, 286), (63, 309), (96, 325), (131, 331), (160, 328), (180, 309), (197, 284), (211, 255), (224, 225), (235, 195), (240, 165), (238, 135)]","[(45, 53), (74, 46), (102, 47), (128, 55), (151, 68)]","[(195, 77), (211, 74), (226, 74), (240, 75), (248, 85)]","[(172, 100), (175, 122), (178, 144), (181, 167)]","[(140, 189), (153, 193), (167, 198), (177, 198), (187, 195)]","[(70, 88), (90, 81), (109, 83), (122, 99), (104, 100), (86, 97)]","[(191, 112), (207, 102), (224, 104), (232, 117), (222, 122), (206, 118)]","[(97, 239), (125, 229), (150, 224), (160, 229), (170, 228), (181, 239), (186, 254), (179, 253), (167, 247), (158, 246), (146, 243), (107, 241)]","[(186, 254), (174, 267), (162, 274), (151, 274), (138, 270), (118, 259), (97, 239), (107, 241), (144, 246), (155, 249), (165, 249), (179, 253)]"
black_widow,"[(-3, 8), (-3, 28), (-2, 47), (1, 65), (8, 83), (18, 99), (29, 115), (42, 127), (59, 129), (76, 128), (90, 118), (101, 106), (112, 91), (120, 76), (126, 59), (130, 42), (133, 24)]","[(8, 19), (21, 18), (35, 23), (47, 28), (59, 32)]","[(81, 33), (93, 29), (105, 26), (117, 22), (129, 24)]","[(69, 41), (69, 55), (69, 70), (68, 85)]","[(52, 83), (59, 88), (67, 91), (75, 89), (81, 85)]","[(20, 30), (30, 29), (41, 31), (49, 36), (39, 39), (28, 37)]","[(88, 38), (97, 33), (108, 33), (116, 36), (108, 41), (98, 41)]","[(40, 99), (50, 100), (59, 100), (66, 102), (72, 101), (79, 102), (87, 102), (83, 104), (71, 106), (65, 106), (58, 105), (44, 101)]","[(87, 102), (78, 111), (70, 115), (63, 115), (56, 114), (47, 110), (40, 99), (44, 101), (58, 103), (65, 105), (71, 104), (83, 104)]"
black_widow,"[(-4, 2), (-3, 23), (-1, 43), (2, 63), (10, 81), (21, 98), (33, 114), (47, 128), (64, 130), (80, 128), (93, 115), (104, 101), (115, 86), (123, 70), (128, 52), (132, 34), (134, 15)]","[(10, 8), (24, 8), (37, 11), (49, 16), (61, 21)]","[(85, 21), (97, 16), (108, 12), (120, 9), (131, 11)]","[(73, 31), (73, 45), (73, 60), (73, 75)]","[(57, 76), (64, 80), (71, 83), (78, 81), (84, 77)]","[(23, 22), (33, 19), (44, 20), (52, 27), (42, 30), (31, 29)]","[(91, 28), (100, 22), (110, 21), (118, 25), (111, 32), (101, 32)]","[(43, 94), (53, 93), (63, 92), (69, 94), (75, 93), (82, 95), (90, 97), (86, 98), (74, 99), (69, 100), (62, 99), (47, 96)]","[(90, 97), (82, 106), (74, 110), (67, 110), (61, 110), (52, 105), (43, 94), (47, 96), (62, 98), (68, 99), (74, 99), (86, 98)]"
black_widow,"[(-3, 20), (-3, 41), (-1, 61), (2, 81), (10, 100), (22, 117), (35, 133), (50, 145), (67, 149), (82, 145), (94, 133), (106, 118), (116, 103), (125, 87), (131, 69), (137, 51), (140, 32)]","[(11, 24), (24, 22), (38, 25), (51, 29), (63, 34)]","[(88, 34), (99, 29), (111, 26), (123, 23), (134, 26)]","[(75, 45), (75, 59), (75, 74), (75, 88)]","[(59, 92), (66, 95), (73, 98), (80, 96), (85, 92)]","[(24, 37), (34, 33), (46, 35), (53, 43), (43, 46), (32, 45)]","[(93, 44), (102, 36), (113, 36), (121, 40), (114, 47), (103, 48)]","[(45, 112), (55, 109), (65, 108), (70, 110), (76, 108), (84, 110), (92, 113), (88, 114), (76, 116), (70, 116), (64, 115), (50, 113)]","[(92, 113), (84, 123), (76, 128), (69, 128), (62, 127), (54, 122), (45, 112), (50, 113), (64, 116), (70, 117), (76, 116), (88, 114)]"
black_widow,"[(-3, 29), (-2, 50), (-1, 71), (2, 91), (9, 110), (20, 128), (33, 143), (48, 154), (67, 156), (84, 154), (97, 143), (109, 130), (118, 115), (126, 99), (133, 82), (139, 64), (143, 45)]","[(14, 33), (28, 31), (41, 34), (54, 38), (66, 43)]","[(92, 44), (104, 39), (115, 36), (127, 34), (137, 38)]","[(79, 55), (79, 69), (78, 84), (78, 98)]","[(62, 101), (68, 104), (76, 107), (83, 105), (88, 103)]","[(28, 47), (37, 43), (49, 44), (56, 53), (46, 55), (35, 54)]","[(96, 55), (105, 47), (116, 47), (124, 51), (117, 58), (106, 58)]","[(47, 123), (57, 120), (67, 118), (73, 121), (79, 119), (87, 122), (93, 125), (90, 126), (79, 126), (73, 127), (66, 126), (51, 124)]","[(93, 125), (86, 134), (78, 139), (71, 139), (64, 138), (55, 134), (47, 123), (51, 124), (66, 127), (72, 128), (78, 127), (90, 126)]"
black_widow,"[(-1, 39), (3, 52), (8, 64), (14, 76), (21, 86), (31, 96), (43, 103), (56, 109), (71, 108), (84, 105), (95, 97), (103, 84), (107, 69), (108, 52), (108, 36), (106, 20), (103, 4)]","[(1, 31), (5, 25), (13, 24), (22, 25), (30, 27)]","[(46, 21), (54, 16), (64, 11), (75, 8), (86, 9)]","[(41, 32), (43, 41), (45, 51), (47, 61)]","[(40, 66), (45, 68), (52, 69), (58, 65), (63, 61)]","[(13, 35), (18, 31), (25, 30), (32, 34), (26, 37), (19, 38)]","[(56, 27), (61, 20), (68, 18), (76, 20), (71, 25), (63, 27)]","[(41, 83), (45, 80), (51, 78), (56, 78), (62, 75), (71, 74), (80, 73), (77, 75), (63, 79), (57, 81), (52, 81), (44, 83)]","[(80, 73), (74, 82), (67, 87), (61, 89), (55, 89), (49, 88), (41, 83), (44, 83), (53, 81), (58, 81), (64, 80), (77, 75)]"
black_widow,"[(-3, 30), (-2, 51), (0, 72), (5, 92), (14, 111), (27, 129), (41, 144), (59, 155), (80, 156), (99, 153), (113, 141), (126, 125), (137, 107), (145, 88), (150, 68), (152, 48), (153, 27)]","[(9, 19), (21, 14), (34, 14), (48, 16), (61, 21)]","[(87, 18), (100, 13), (113, 9), (127, 9), (138, 13)]","[(75, 33), (75, 46), (76, 59), (77, 72)]","[(63, 83), (70, 85), (77, 87), (83, 85), (89, 83)]","[(23, 34), (33, 28), (45, 28), (53, 35), (44, 39), (32, 39)]","[(96, 34), (105, 26), (117, 25), (125, 31), (118, 37), (107, 37)]","[(52, 114), (61, 105), (71, 101), (76, 103), (83, 101), (93, 106), (101, 113), (97, 113), (84, 112), (77, 113), (71, 112), (57, 113)]","[(101, 113), (94, 122), (85, 127), (77, 127), (70, 127), (61, 123), (52, 114), (57, 113), (71, 113), (77, 114), (84, 113), (97, 113)]"
black_widow,"[(-3, 30), (-2, 51), (0, 72), (5, 92), (14, 111), (27, 129), (41, 144), (59, 155), (79, 156), (98, 153), (113, 141), (124, 125), (135, 108), (143, 89), (147, 68), (149, 47), (150, 27)]","[(9, 19), (21, 14), (35, 14), (49, 17), (62, 21)]","[(87, 18), (101, 13), (114, 9), (127, 9), (138, 13)]","[(76, 33), (76, 46), (77, 59), (78, 72)]","[(64, 84), (71, 86), (78, 87), (84, 85), (90, 83)]","[(24, 34), (34, 28), (46, 28), (54, 36), (45, 40), (33, 40)]","[(96, 35), (106, 26), (117, 25), (126, 30), (119, 37), (108, 38)]","[(52, 114), (62, 106), (72, 102), (78, 103), (85, 101), (94, 106), (103, 113), (98, 113), (85, 112), (78, 113), (72, 112), (58, 113)]","[(103, 113), (95, 122), (86, 126), (78, 127), (72, 127), (62, 123), (52, 114), (58, 113), (72, 114), (78, 114), (85, 113), (98, 113)]"
